userId,movieId,len,recall@5000,rating,movies,pred,MRR
28174,"['1680', '1103', '2300', '898', '3556', '1253']",6,0.0,"[3.0, 5.0, 5.0, 5.0, 4.0, 5.0]","['146916', '151043', '194310', '291224', '301883', '26599', '54857', '34325', '42409', '10614', '134153', '119944', '106196', '107308', '40483', '240334', '92716', '288668']","[0.7197661313288997, 0.7163602624245163, 0.7156488397199935, 0.7058244266762974, 0.6950369811342813, 0.6860922365310903, 0.6716840868036088, 0.6648564901594218, 0.6556914792043506, 0.6501057504433146, 0.6486744916866323, 0.6482898769761343, 0.644698902583836, 0.642523426175639, 0.6417103702369046, 0.6408055701024218, 0.6378607172071556, 0.6373217831462625]",0.0
2832,"['150', '260', '296', '608', '1580', '588', '1393', '2115', '592', '648', '780', '2371', '3160', '62', '539', '597', '2355', '300', '316', '329', '500', '2470', '1396', '11', '339', '708', '2100', '1372', '1375', '468', '497', '1023', '1371', '2080', '3396']",35,0.3142857142857143,"[4.0, 5.0, 3.5, 4.0, 4.0, 4.0, 4.0, 3.0, 3.5, 4.5, 4.0, 3.5, 3.5, 4.5, 4.0, 4.0, 3.5, 3.5, 4.0, 3.5, 3.5, 4.0, 4.0, 4.5, 5.0, 4.0, 4.0, 4.0, 3.5, 4.0, 4.0, 3.0, 3.0, 3.5, 4.5]","['745', '1398', '2768', '744', '4993', '670', '2493', '2969', '800', '28', '90', '96', '4174', '8337', '1669', '3019', '154', '5122']","[0.8520202015460703, 0.8459701191961357, 0.8424593886323296, 0.8335972673037547, 0.8334027459366684, 0.8295984872759166, 0.8232019606524742, 0.8172537677260697, 0.815225957166252, 0.8139999369776473, 0.8078566165043667, 0.8040079532394353, 0.7998097433393573, 0.796092639730168, 0.7960335060134744, 0.7959884035208066, 0.7921503833064932, 0.7910157052034055]",0.01098901098901099
28358,"['141', '648', '780', '3', '5', '79', '140', '762', '788', '6', '62', '802', '95', '708', '14', '64', '640', '832', '100', '786', '494', '761']",22,0.3636363636363636,"[3.0, 4.0, 3.0, 3.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0, 5.0, 4.0, 3.0, 3.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 4.0]","['107231', '745', '145162', '307', '211672', '84617', '116437', '680', '778', '142528', '51357', '199916', '803', '115427', '3578', '170078', '279', '186982']","[0.7971069092857223, 0.7912324874717261, 0.7739353059994479, 0.7593808132698923, 0.757124631796975, 0.7569135939160255, 0.750226395804472, 0.74938650119351, 0.7484229918365988, 0.7432561404123229, 0.7395940249238891, 0.7389578424567136, 0.7386320564330775, 0.7372840727369303, 0.7365852877314698, 0.7358340892804536, 0.7315544642579362, 0.7277063735127718]",0.001256281407035176
28477,"['260', '2959', '2028', '4816', '8665', '46578', '54503', '58559', '74458', '2302', '1639', '67087', '78088', '3489', '6022', '50794', '54256', '79684']",18,0.0555555555555555,"[4.5, 4.0, 5.0, 3.0, 3.5, 4.0, 4.5, 4.0, 4.0, 3.5, 3.5, 4.0, 3.5, 3.5, 4.0, 3.5, 3.5, 4.5]","['217172', '62363', '162451', '12477', '199916', '43860', '3022', '43172', '53598', '144784', '244447', '26283', '117422', '26865', '989', '120862', '104427', '104556']","[0.9136660744194328, 0.9026981874413413, 0.892404499119349, 0.8719442629601347, 0.8642562310288172, 0.8606965828671387, 0.8531756754742105, 0.8521465857480368, 0.8519876412182835, 0.8519876412182835, 0.8519876412182835, 0.8510923064281104, 0.8481586459855417, 0.8474325446878014, 0.8473496975098379, 0.8469949871671648, 0.8465301639294083, 0.8416462834308498]",0.00026001040041601667
28666,"['141', '172', '253', '260', '296', '480', '541', '593', '608', '924', '1265', '1374', '1387', '1391', '1580', '1653', '1997', '551', '750', '968', '1994', '595', '780', '17', '25', '661', '539', '597', '265', '913', '942', '1284', '1544', '1648', '2011', '2094', '2160', '2', '173', '196', '316', '329', '435', '500', '1639', '342', '345', '1396', '339', '708', '543', '1127', '879', '379', '405', '426', '1278', '1372', '1375', '2105', '235', '1373', '1376', '1480', '1690', '1779', '1965', '2010', '2117', '594', '596', '468', '1371', '2080', '2087', '1282', '2018', '838', '1249', '509', '1641', '849', '1267', '232', '674', '2078', '2085', '2140', '2161', '898', '1590', '1676', '218', '224', '955', '1541', '1967', '781', '2143', '1713', '546', '2021', '1253', '2102', '1537', '2009', '2124', '301', '2153', '332', '118', '565', '984', '1542', '1845', '2097']",116,0.0862068965517241,"[3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 3.0, 5.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 3.0, 5.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 5.0, 4.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 3.0, 5.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0]","['745', '670', '675', '767', '12444', '803', '1809', '116', '26614', '307', '778', '168259', '161', '994', '2357', '16869', '1484', '2692']","[0.9622206929113516, 0.9551685129336399, 0.9530093415315405, 0.9526716121444946, 0.9512507050310235, 0.9501285821863671, 0.9499939130167091, 0.9472565518228974, 0.9457106789188767, 0.9445900977076006, 0.943981407716461, 0.9438990530324739, 0.9401020371457732, 0.9398531424513693, 0.938879738417121, 0.9380569432348383, 0.937558750085165, 0.9375255923971254]",0.023255813953488372
28908,"['150', '165', '253', '296', '318', '380', '457', '480', '593', '292', '364', '377', '588', '110', '592', '595', '648', '25', '628', '6', '454', '527', '597', '198', '288', '349', '21', '153', '161', '185', '225', '316', '434', '339', '508', '280', '22', '16', '160', '350', '481', '509', '257']",43,0.4418604651162791,"[5.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 3.0, 4.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 5.0, 3.0, 4.0, 5.0, 3.0, 4.0]","['527', '111', '745', '670', '800', '608', '1280', '2692', '168259', '108', '17', '347328', '2357', '170078', '116437', '307', '778', '60153']","[0.8009236167129722, 0.7286393270669522, 0.6957291340066503, 0.6818782342554958, 0.6799308957541054, 0.6659846500641117, 0.6606491303821365, 0.6596785553365283, 0.6540065953986879, 0.6518928940040342, 0.6518805679905373, 0.6512540100302402, 0.6506394154078755, 0.649665681986845, 0.6492077333186933, 0.6449234786175473, 0.6441405520910288, 0.6434102351843654]",1.0
29110,"['150', '253', '260', '296', '318', '457', '593', '608', '778', '1580', '1610', '1961', '2762', '4034', '4226', '223', '750', '1393', '1732', '2395', '2502', '3114', '3578', '4886', '4995', '110', '475', '595', '780', '3', '2302', '17', '1680', '1968', '4973', '4993', '661', '527', '2355', '2539', '154', '300', '1244', '1394', '1721', '2020', '3083', '293', '2064', '2324', '4235', '745', '1213', '2770', '261', '848', '1127', '1408', '4880', '1278', '3175', '2294', '497', '994', '2690', '5816', '1641', '1957', '4896', '914', '1124', '232', '234', '262', '2058', '3512', '2501', '5991', '82', '1643', '1635', '1734', '1537', '1885', '1257', '3536', '3594', '6538', '2333', '1810', '1487', '1535', '2166', '2168', '2621', '3082']",96,0.1354166666666666,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.5, 5.0, 4.0, 3.0, 5.0, 3.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0, 3.0, 5.0, 5.0, 4.0, 4.0, 4.5, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.5, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.5, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.5, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0]","['111', '745', '162406', '162437', '2357', '608', '9799', '1809', '226', '122368', '309', '800', '142023', '97029', '670', '2692', '307', '1280']","[0.6959317716233592, 0.692578834263979, 0.6698573780560163, 0.6681469205237662, 0.6461357024117845, 0.64100604119167, 0.6367616280075699, 0.633962934045919, 0.6326388231324276, 0.6262207389958722, 0.6258102191617975, 0.6236264293212486, 0.6234546397537637, 0.6215695135630107, 0.6187688433070409, 0.61639308008094, 0.6151265799672968, 0.602767867323511]",0.5
2915,"['3114', '3033', '26702', '39446', '47200', '69526', '81229', '85414', '85510', '86332']",10,0.0,"[4.5, 3.5, 4.0, 3.5, 4.5, 5.0, 4.0, 4.5, 4.5, 3.0]","['54857', '84617', '291224', '12477', '117680', '80572', '46963', '221234', '90781', '54315', '80961', '53543', '279608', '139272', '63625', '115427', '71630', '69610']","[0.8195050450121226, 0.746487226739421, 0.7399123142889599, 0.7192130454195422, 0.7169408414635848, 0.7167153310358317, 0.715462444037058, 0.7133199150281833, 0.7072174921955267, 0.7043974704716899, 0.7032330946473617, 0.6914259072794531, 0.6908780149225756, 0.6850439978753582, 0.6836158944884161, 0.6832478226832954, 0.6825737099912651, 0.6809738205370334]",0.0
29229,"['1682', '2762', '2959', '551', '588', '2291', '4995', '44191', '46578', '58559', '74458', '780', '8368', '45722', '1777', '1968', '4973', '4993', '1441', '2324', '8970', '67255', '68954', '596', '4896', '40815', '2459', '616', '2161', '2139', '31658']",31,0.1290322580645161,"[3.5, 4.5, 5.0, 3.5, 4.0, 5.0, 4.0, 4.5, 4.0, 4.0, 4.0, 3.0, 4.0, 5.0, 4.0, 3.0, 4.0, 4.5, 5.0, 4.0, 4.0, 3.5, 3.5, 3.0, 3.5, 4.5, 3.5, 3.0, 3.0, 3.5, 3.5]","['198307', '844', '226', '116437', '269246', '211', '8355', '2357', '2692', '198391', '194113', '46195', '347328', '58928', '9799', '1260', '366736', '221917']","[0.8443867603652198, 0.8121883975295031, 0.8108782385155198, 0.7939007421970552, 0.7920003512482241, 0.7909753301751948, 0.78646998881719, 0.7855117769884995, 0.782628957235396, 0.7811936989061913, 0.7741475313192492, 0.7706064422449942, 0.7702476817909631, 0.7696629325883261, 0.7664660807765413, 0.7637228034560438, 0.7626833256675111, 0.7620819383780619]",0.0006954102920723226
29454,"['141', '150', '165', '260', '296', '318', '457', '480', '541', '593', '608', '778', '1246', '1265', '1374', '1387', '1391', '1580', '1673', '1961', '1997', '2762', '2959', '104', '223', '364', '377', '588', '750', '858', '910', '1393', '2003', '2028', '2115', '2291', '2502', '2692', '2699', '3052', '3114', '3578', '4995', '110', '344', '592', '595', '648', '780', '805', '1573', '1777', '1968', '4973', '4993', '539', '597', '2539', '95', '154', '265', '902', '912', '913', '922', '928', '942', '953', '1103', '1244', '1247', '1252', '1254', '1285', '1380', '2011', '2160', '3176', '19', '153', '161', '231', '256', '316', '329', '440', '442', '500', '587', '1485', '1639', '1923', '2064', '2324', '903', '3418', '1396', '2694', '11', '508', '708', '186', '543', '552', '919', '1127', '1259', '2657', '2268', '1278', '1372', '1375', '1407', '3175', '111', '1376', '1608', '1917', '1954', '2617', '6537', '594', '596', '2080', '180', '2072', '905', '1282', '1945', '2018', '2054', '899', '931', '1271', '1944', '507', '866', '914', '920', '948', '949', '1269', '553', '4958', '709', '2123', '5481', '232', '911', '950', '1907', '2085', '800', '2890', '1717', '2005', '898', '1909', '2565', '224', '951', '955', '1479', '2926', '3512', '4734', '2144', '1947', '3549', '5991', '3061', '215', '2124', '3088', '2335', '1257', '2133', '2447', '1810', '1487', '571', '769', '3635']",183,0.0109289617486338,"[3.0, 3.5, 3.0, 5.0, 5.0, 4.0, 3.0, 3.5, 4.0, 4.0, 4.0, 4.5, 4.0, 5.0, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 5.0, 5.0, 5.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 3.0, 3.5, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 4.0, 3.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.5, 3.5, 5.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 5.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 5.0, 3.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.5, 3.0, 3.0, 5.0, 4.0, 3.0, 3.0, 5.0, 3.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 3.0, 5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 3.5, 4.0, 5.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0]","['261884', '91198', '2357', '46744', '37876', '213556', '39536', '59126', '85540', '32444', '80386', '21587', '581', '255528', '51357', '387700', '71910', '1260']","[0.8481893506662103, 0.7923787682029767, 0.7898359988106809, 0.7681093241853243, 0.7664503913812796, 0.7611798776358446, 0.7570851061027769, 0.755137152861306, 0.7536786636502261, 0.7509544242371685, 0.7490281083310442, 0.7478775702036801, 0.7469239384610418, 0.7364026937112519, 0.7314593096251975, 0.7296350990617265, 0.7289801910246764, 0.7273013534924206]",0.00031387319522912746
29555,"['150', '165', '253', '296', '318', '380', '457', '480', '593', '24', '104', '292', '551', '110', '344', '475', '592', '648', '780', '3', '5', '25', '647', '805', '62', '590', '597', '198', '288', '300', '19', '153', '161', '168', '173', '196', '204', '225', '231', '252', '293', '315', '316', '317', '333', '410', '434', '435', '440', '500', '586', '587', '145', '508', '186', '543', '22', '89', '236', '132', '147', '466', '169', '180', '437', '548', '174', '553', '540', '122', '175', '224', '585', '20', '216', '542', '511', '524', '69', '291']",80,0.4625,"[4.0, 3.0, 3.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 3.0, 5.0, 3.0, 3.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 5.0, 3.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0]","['527', '803', '337339', '670', '745', '800', '111', '2692', '17', '1280', '744', '805', '11324', '309', '431', '246', '608', '307']","[0.9783838380503079, 0.9664910800905889, 0.9655028229024164, 0.9653255497199543, 0.9641073695769259, 0.962117990644177, 0.9618415185538268, 0.9614239258446383, 0.9613400162290794, 0.9593184767298691, 0.9591812557569395, 0.9574058780233523, 0.9571571330769679, 0.9568397726571145, 0.9563738058292136, 0.956319264735759, 0.9551623533984032, 0.9546750167053296]",0.08333333333333333
29656,"['260', '364', '588', '3114', '595', '648', '2355', '745', '2006', '2294', '596', '2080', '2087', '2018', '2078', '1907', '2085', '2048', '1566', '2687', '3034', '2139']",22,0.0909090909090909,"[4.0, 4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 5.0, 4.0]","['54857', '947', '111', '435041', '1398', '221917', '593', '28', '82', '145162', '307', '745', '123', '154', '254902', '994', '279', '38356']","[0.8843300287261453, 0.8271598697613283, 0.8132988518304628, 0.8132873549102331, 0.8106464870887483, 0.8091197927232984, 0.795542892966209, 0.7900796698981613, 0.7850644556038477, 0.7804643185004247, 0.7777367624625691, 0.7773100810181776, 0.774297494818866, 0.7659951577756136, 0.7622029328924762, 0.7588928437159014, 0.7583032582107122, 0.753949537122078]",0.08333333333333333
29664,"['141', '150', '253', '318', '593', '24', '364', '377', '588', '344', '780', '3', '5', '25', '79', '628', '694', '788', '805', '62', '802', '454', '590', '996', '158', '185', '317', '500', '587', '455', '11', '337', '339', '832', '836', '22', '89', '350', '1271', '786', '203', '340', '271', '241', '267', '1427']",46,0.0,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0]","['38356', '121', '37724', '2172', '238436', '68718', '85', '3088', '72809', '4419', '2969', '44399', '226288', '43860', '111759', '49026', '261035', '43900']","[0.67624579192431, 0.6533637259481981, 0.6481762193554429, 0.6469487928997597, 0.6252978262300214, 0.6117216952130127, 0.5976966034007422, 0.5912985277232213, 0.57929095259608, 0.5786838551337169, 0.5669497342737208, 0.5586978232744123, 0.5468320982957617, 0.5462771416543891, 0.5393335294180037, 0.5384209237961654, 0.531578136827075, 0.5300742291160141]",0.0
29750,"['318', '457', '593', '608', '1265', '1387', '1580', '1584', '1682', '1997', '2762', '223', '858', '968', '1073', '1393', '2028', '2395', '2502', '2791', '110', '648', '1411', '1968', '953', '1247', '1721', '3176', '440', '587', '105', '2064', '2321', '1266', '2841', '508', '848', '919', '2232', '2617', '3081', '2313', '428', '920', '330', '1644', '482', '2144', '2501', '1921', '1257', '524', '1542', '1725', '2976', '3056', '3179']",57,0.175438596491228,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0]","['745', '2503', '608', '12155', '111', '83666', '527', '767', '10193', '675', '75612', '82', '37724', '9799', '44943', '12444', '278927', '64688']","[0.7162620320506436, 0.7069871710995109, 0.6900050594654504, 0.6877354734572771, 0.6790005240620689, 0.6715608231195568, 0.665614507513338, 0.6560424974250428, 0.6513643615643295, 0.6509949265567322, 0.6482253491594554, 0.6459143311501147, 0.6420231543762961, 0.6414262541158278, 0.6391414851613914, 0.6390403888101401, 0.6336028089611562, 0.6326275413727704]",0.3333333333333333
29831,"['150', '318', '480', '593', '1265', '1580', '2959', '2028', '2791', '3052', '3114', '110', '1968', '454', '527', '1244', '2064', '2324', '2321', '1259', '2657', '1278', '3175', '905', '3104', '1641', '1269', '2300', '1358', '2501', '2973', '73', '3594', '1963']",34,0.0,"[4.0, 5.0, 3.0, 4.0, 5.0, 3.0, 4.0, 3.0, 5.0, 3.0, 5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 5.0]","['261884', '221917', '80386', '213556', '46744', '84771', '5896', '37876', '211672', '39536', '255528', '21587', '79308', '387700', '59126', '45103', '30057', '323695']","[0.8265949162570942, 0.791644295994933, 0.7448960097762333, 0.7401221625672553, 0.7311788120135364, 0.7197865236395946, 0.7076029973950385, 0.704773017043583, 0.6975126698661736, 0.6974337161997288, 0.6946106994847465, 0.6903491055334763, 0.6893517443593515, 0.687312328415107, 0.6828495507460629, 0.6823314511118382, 0.6813642705526726, 0.680625588714367]",0.0
29875,"['1374', '104', '653', '1732', '2791', '6934', '8874', '3', '317', '1911', '236', '1917', '3593', '671', '521', '177', '1556', '1676', '880', '4638', '63', '2110', '3865']",23,0.0,"[5.0, 3.5, 5.0, 4.5, 4.5, 4.5, 4.0, 4.5, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 4.0, 5.0, 5.0, 3.0, 4.5, 5.0, 5.0, 4.0]","['221917', '18846', '26599', '417004', '26547', '27644', '39005', '84771', '194310', '145194', '26537', '37429', '264061', '42409', '89904', '54857', '189359', '128606']","[0.7736039914641707, 0.768107537254788, 0.7645745544419171, 0.7548003256947508, 0.7432032292079086, 0.7247720244306568, 0.7245337588779089, 0.7125686081798929, 0.7111946916803004, 0.7102167279738731, 0.710010118973073, 0.7036290049239207, 0.7000455613453264, 0.6907877439154437, 0.6907111789404243, 0.6817055017534472, 0.6809560688424595, 0.6790578410621461]",0.0
30001,"['260', '593', '608', '750', '858', '910', '913', '1248', '1254', '1284', '2186', '905', '1945', '965', '1267', '950', '951', '935', '2097', '2923', '3022']",21,0.0476190476190476,"[5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0]","['84617', '989', '71910', '145162', '126919', '89816', '37429', '38203', '221917', '63625', '291224', '265910', '221234', '139272', '117680', '52920', '115427', '800']","[0.816414711334692, 0.7546952848134624, 0.7490761636467086, 0.7319983451735308, 0.7317256254844039, 0.730650949804666, 0.7233393850717257, 0.6983211165086122, 0.6891586927991502, 0.6867154482181832, 0.6862230426411614, 0.679441478737904, 0.6777878392206688, 0.6638253655141436, 0.6630331875383758, 0.6617341976019059, 0.6607279919947, 0.6577175171365234]",0.0010604453870625664
30024,"['260', '480', '2959', '223', '364', '1073', '2028', '2115', '2502', '2791', '3114', '3578', '4011', '4886', '4995', '8665', '8961', '27706', '30793', '44191', '54272', '54503', '58559', '110', '8368', '135', '4993', '1721', '317', '500', '33166', '1408', '5995', '56339', '68954', '1278', '575', '44022', '1023', '5816', '4896', '4369', '6947', '40815', '54001', '55765', '4989', '5804', '6951', '2078', '89492', '1367', '1907', '2085', '46972', '2501', '524', '1689', '8879', '48319', '96821']",61,0.1639344262295081,"[4.0, 3.0, 4.5, 4.5, 4.0, 3.5, 4.5, 4.5, 4.5, 4.5, 4.0, 5.0, 4.5, 4.0, 4.0, 5.0, 4.0, 3.5, 4.0, 5.0, 5.0, 4.0, 5.0, 4.5, 4.5, 3.5, 5.0, 3.0, 3.5, 3.0, 4.5, 3.5, 3.5, 4.0, 5.0, 4.0, 4.0, 3.5, 3.0, 4.0, 4.5, 4.0, 3.5, 4.5, 4.5, 5.0, 4.0, 3.5, 3.5, 3.0, 4.5, 4.0, 4.0, 4.0, 4.5, 4.0, 4.5, 4.0, 3.5, 4.5, 5.0]","['26599', '221917', '39005', '27644', '194310', '84771', '18846', '37429', '79308', '128606', '103168', '26547', '264061', '59126', '2791', '145194', '84617', '42409']","[0.6895370155343047, 0.6332931546636895, 0.6158501658317949, 0.6135429689587735, 0.6102622214769455, 0.6064937584899188, 0.594665415455813, 0.5850072790777535, 0.5709845103325194, 0.5708995201764052, 0.5681487804757624, 0.5629233671942088, 0.5545174413750884, 0.5528399662576878, 0.5483482041825618, 0.541014845207371, 0.5397794791779209, 0.5391428054322936]",0.06666666666666667
30071,"['260', '1580', '2004', '3578', '44191', '58559', '8368', '45722', '4993', '673', '393', '169', '5816', '4896', '40815', '41566', '54001', '2089', '89492', '88744', '2687', '8810', '4638', '2042', '37731', '59392']",26,0.1153846153846153,"[4.0, 4.5, 4.0, 5.0, 4.0, 5.0, 4.5, 5.0, 5.0, 3.5, 5.0, 3.0, 4.5, 4.5, 4.5, 4.0, 4.5, 4.5, 3.5, 5.0, 4.0, 4.5, 4.0, 5.0, 3.5, 4.0]","['116437', '72123', '37429', '1260', '215726', '14263', '424661', '135679', '105567', '38971', '32465', '21317', '122348', '115427', '390991', '56487', '278475', '49477']","[0.7182416912796356, 0.7180196999407669, 0.7133041188937037, 0.7041184336035745, 0.7017823445191776, 0.7009124151315842, 0.7006653003530401, 0.6948116763587477, 0.6897325002247282, 0.6894871106704011, 0.6888847894504099, 0.6874763168578806, 0.6811845088779521, 0.6789476609282221, 0.6770628128545138, 0.6755358239955294, 0.6754540565681247, 0.6751179396219081]",0.0006385696040868455
30076,"['380', '1682', '2762', '377', '1645', '3578', '6934', '163', '145', '2617', '3698', '6537', '4369', '5072', '1676', '249']",16,0.125,"[3.5, 3.5, 4.0, 4.0, 5.0, 5.0, 3.5, 4.5, 4.0, 3.5, 4.0, 4.0, 4.0, 3.5, 3.0, 3.0]","['435041', '38601', '27644', '26599', '5618', '26537', '41645', '4973', '221917', '85540', '34325', '151043', '39005', '73983', '161426', '40826', '62206', '22114']","[0.8186891629413134, 0.8143527242891143, 0.7958560283267702, 0.793048067032895, 0.7872294763247698, 0.7864666708711389, 0.765328301754251, 0.7643034025443554, 0.7631999993347361, 0.7628221802147513, 0.7596879813107847, 0.7566449079627839, 0.7492419711451652, 0.7409366972913727, 0.7388580864827909, 0.7377743480701481, 0.7358991090465259, 0.7357381648742503]",0.0002257336343115124
3015,"['457', '480', '593', '608', '2762', '4034', '3114', '3578', '527', '161', '1923', '4235', '247', '275', '4025']",15,0.0,"[3.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 3.0]","['54857', '221917', '45679', '235679', '252956', '66878', '79308', '179603', '40826', '27114', '117969', '174278', '335498', '40629', '51416', '70224', '151043', '26599']","[0.8357098733769873, 0.7659177079866933, 0.7635857162336069, 0.7605593298427386, 0.7601373700730987, 0.7558898695443035, 0.7556796541945067, 0.7549470591247217, 0.7542356512262725, 0.7518515095835944, 0.7509964634378976, 0.746825276844729, 0.746825276844729, 0.7460823311092747, 0.7458048226290009, 0.736317472199535, 0.7302133323527789, 0.7295032422103113]",0.0
